name,rating,processor,quad,ram,internal,graphic,os,screen,warrenty,price
Dell Inspiron 5630 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),71,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16 GB LPDDR5  RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹96,490"
Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),56,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹61,990"
HP 15s-ey1509AU Laptop (AMD Athlon Silver 3050U/ 8GB/ 512GB SSD/ Win11),49,3rd Gen AMD Athlon 3050U,"Dual Core, 2 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"15.6 inches, 1366 x 768 pixels",1 Year Warranty,"₹29,990"
HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),71,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce GTX 1650,Windows 11 OS,"16.1 inches, 1920 x 1080 pixels",1 Year Warranty,"₹58,999"
Dell ‎G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),78,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹1,56,990"
Dell 2023 ‎G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),82,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹1,66,490"
HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),50,Intel Pentium Silver N6000,"Quad Core, 4 Threads",8 GB DDR4  RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"14 inches, 1366 x 768 pixels",1 Year Warranty,"₹30,500"
Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),59,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1200 pixels, Touch Screen",1 Year Warranty,"₹98,990"
Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),58,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1200 pixels, Touch Screen",1 Year Warranty,"₹78,990"
Lenovo IdeaPad 3 15ITL6 82H8038WIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),58,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",2 Year Warranty,"₹39,999"
MSI Stealth 17 Studio A13VG-024IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),90,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32 GB DDR5 RAM,2 TB SSD,8 GB NVIDIA GeForce RTX 4070,Windows 11 OS,"17.3 inches, 2560 x 1440 pixels",2 Year Warranty,"₹2,20,990"
Asus Eeebook 15 E510MA-EJ021WS Laptop (Intel Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),50,Intel Celeron N4020,"Dual Core, 2 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Integrated,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹26,990"
Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),56,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5  RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹87,990"
Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),60,11th Gen Intel Core i7 1195G7,"Quad Core, 8 Threads",16 GB LPDDR4X RAM,512 GB SSD,Intel Integrated Iris Xe,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹48,990"
Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹57,990"
Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),52,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5  RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹71,990"
HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),67,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹74,990"
HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),63,5th Gen AMD Ryzen 7 5800U,"Octa Core, 16 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon,DOS OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹44,999"
Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB LPDDR5  RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹54,891"
MSI Creator Z17 HX Studio A13V Laptop,93,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,Windows 11 OS,"17 inches, 2560 x 1600 pixels",3 Year Warranty,"₹2,47,999"
Asus Vivobook 15 X1502ZA-EJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64,12th Gen Intel Core i5 12500H ,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹58,990"
HP Victus 15-fb0133AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),67,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon RX 5600M ,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹63,314"
Asus Vivobook 16 2023 M1605YA-MB521WS Laptop (Ryzen 5 7530U / 8GB/ 512GB SSD/ Win11 Home),63,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹56,353"
MSI Stealth 16 Mercedes AMG Motorsport A13V Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),95,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,Windows 11 OS,"16 inches, 3840 x 2400 pixels",2 Year Warranty,"₹2,92,990"
HP 14-ep0068TU Laptop (Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),47,Intel Core i3 N305,"Octa Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹37,990"
HP Victus 15-fb0136AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),66,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹63,990"
MSI Katana 15 B12UDXK-1019IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),75,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",2 Year Warranty,"₹83,990"
MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),75,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",8 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",2 Year Warranty,"₹82,990"
HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),50,Intel Celeron  N4500,"Dual Core, 2 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD Graphics,Windows 11  OS,"15 inches, 1366 x 768 pixels",1 Year Warranty,"₹28,490"
Acer One 14 Z2-493 Business Laptop (AMD Ryzen 5 / 8GB/ 512GB SSD/ Win11),56,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Radeon Graphics,Windows 11 OS,"14 inches, 1366 x 768 pixels",1 Year Warranty,"₹32,990"
HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),64,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹60,990"
Asus Zenbook 14X OLED 2023 UM5401QA-KM751WS Laptop (Ryzen 7 5800HS / 16GB/ 1TB SSD/ Win11 Home),64,5th Gen AMD Ryzen 7 5800HS,"Octa Core, 16 Threads",16 GB LPDDR4X RAM,1 TB SSD,AMD Radeon AMD,Windows 11 OS,"14 inches, 2880 x 1800 pixels",1 Year Warranty,"₹70,990"
Acer Swift Edge 16 2023 Laptop (AMD Ryzen 7040 Series/ 16GB/ 1TB SSD/ Win11 Home),58,7th Gen AMD Ryzen 7040 Series 040,"Octa Core, 16 Threads",16 GB LPDDR5 RAM,1 TB SSD,AMD Radeon AMD,Windows 11 OS,"16 inches, 3840 x 2400 pixels",1 Year Warranty,"₹1,07,399"
Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),76,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,35,990"
DELL Inspiron 3530 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),52,13th Gen Intel Core i3 N305,"Octa Core, 8 Threads",8 GB DDR4 RAM,256 GB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹43,000"
HP Pavilion 15-eg3027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),66,13th Gen Intel Core i5 1340p,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹75,533"
Dell G15-5530 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4050 6GB Graph),75,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,25,990"
Dell G15-5530 GN553064GRM002ORB1 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),69,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",8 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹76,490"
Dell ‎G16-7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),79,13th Gen Intel Core i9 13900HX ,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹1,87,490"
Dell G15-5530 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4050 6GB Graph),73,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,21,990"
Dell G15-5530 GN5530VMMD9002ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),73,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,02,490"
Acer Aspire Vero AV14-52P NX.KJTSI.002 Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),50,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",16 GB LPDDR4X RAM,512 GB SSD,Intel Integrated UHD,Windows OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹49,990"
Acer Aspire 5 A515-58M NX.KHGSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),52,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated Iris Xe,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹58,990"
Acer Aspire Vero AV14-52P NX.KJSSI.002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),59,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR4X RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹58,269"
Asus Vivobook 15X 2023 K3504VAB-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),54,13th Gen ‎Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹41,990"
MSI Stealth 17 Studio A13VG-029IN Gaming Laptop (13th Gen Core i7/ 16GB/ 2TB SSD/ Win11 Home/ 8GB Graph),85,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR5 RAM,2 TB SSD,8 GB NVIDIA GeForce RTX 4070,Windows 11 OS,"17.3 inches, 2560 x 1440 pixels",2 Year Warranty,"₹2,69,990"
Asus TUF A15 FA577RM-HQ032WS Laptop (Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),71,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",16 GB DDR RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 3060,Windows 11  OS,"15.6 inches, 2560 x 1440 pixels",1 Year Warranty,"₹1,04,990"
Asus ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),89,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"14 inches, 2560 x 1600 pixels",1 Year Warranty,"₹1,74,791"
Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),73,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,19,591"
Huawei MateBook E 2023 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),57,12th Gen Intel Core i5 1230U,"10 Cores (2P + 8E), 12 Threads",16 GB  RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"12.6 inches, 1600 x 2560 pixels, Touch Screen",Backlit Keyboard,"₹88,999"
Lenovo IdeaPad Slim 5 82FG01B3IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),67,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹50,900"
Asus TUF Gaming A15 2023 FA577XV-HQ036WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),83,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060 ,Windows 11 OS,"15.6 inches, 2560 x 1440 pixels",1 Year Warranty,"₹1,54,990"
Asus TUF Gaming F15 2023 FX507VU-LP091WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),75,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR4 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,33,990"
MSI Bravo 15 B5ED-034IN Gaming Laptop (AMD Ryzen 7 5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon RX6500M,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹59,990"
Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),80,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"17.3 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,34,990"
ASUS TUF Gaming A16 Advantage Edition FA617XS-N3025WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),80,7th Gen AMD Ryzen 9  7940HS ,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB AMD Radeon  RX 7600S,Windows 11 OS,"15.6 inches, 1920 x 1200 pixels",1 Year Warranty,"₹1,28,791"
Asus ROG Strix G16 2023 G614JU-N3221WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),73,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹1,44,406"
Asus ROG Strix G16 2023 G614JI-N4151WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),79,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹2,09,990"
Asus TUF Gaming F15 2023 FX507VV-LP071WS Gaming Laptop (13th Gen Core i9/ 16GB/1TB SSD/ Win11 Home/ 8GB Graph),82,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR4 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹1,42,591"
Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),73,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16 GB LPDDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"13.4 inches, 2560 x 1600 pixels, Touch Screen",1 Year Warranty,"₹1,93,191"
Asus ROG Strix G16 2023 G614JU-N3200WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),78,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹1,40,751"
Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),67,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹60,379"
Asus Vivobook 15 X1502ZA-EJ323WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),56,12th Gen Intel Core i3 1215U ,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Iris Xe,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹40,980"
HP Victus 15-fa0092TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),65,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹73,999"
Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),75,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"15.6 inches, 2880 x 1620 pixels",1 Year Warranty,"₹1,11,931"
Dell Alienware x14 R2 2023 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),78,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",32 GB LPDDR5 RAM,1 TB SSD,8 GB NVIDIA GEFORCE RTX 4060,Windows 11 OS,"14 inches, 2560 x 1600 pixels",1 Year Warranty,"₹2,25,990"
Dell Alienware m16 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),83,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GEFORCE RTX 4060,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹2,02,990"
Huawei MateBook X Pro 2023 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),73,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Iris Xe,Windows 11 OS,"14.2 inches, 3120 x 2080 pixels, Touch Screen",1 Year Warranty,"₹1,84,990"
HP 15-hr0000TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),57,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated Integrated,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹67,400"
HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),59,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Integrated,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹64,990"
MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),71,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",8 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",2 Year Warranty,"₹69,990"
HP 15-fd0013TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),57,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Integrated,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹62,490"
MSI Thin GF63 12VE-267IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/6GB Graphics),73,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,"15.6 inches, 1920 x 1080 pixels",6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"₹76,990"
HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),58,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹33,490"
